source_record_id,target_record_id,relationship_type
f902d708-a398-5429-8b36-dc7024955df5,88429e4c-47c7-5cda-8e98-d1b8188374bb,CLASSIFIES
ad110e34-47ed-51be-8993-cd1bdee2c5c4,394bf1a8-8c3b-5622-8670-7c453a1e241a,CLASSIFIES
e6a948de-c7c8-51bc-809c-9c3c43a6023f,b8cca59d-e803-5f0d-8934-3fcf2271b128,CLASSIFIES
9bef8c58-85a3-53e3-8645-72dc0b6e5946,7509d44e-8ed6-553a-8198-738f6f36e838,CLASSIFIES
a45faf55-cd93-5653-8dd1-558fd5c1ff09,8b790087-01d5-583c-8cf3-ba69d0ee7f83,CLASSIFIES
39c60d41-612a-5b66-8da3-0769edfb5589,27fbbe85-6f09-5e58-85d4-50d89a31a303,CLASSIFIES
04f4cab8-0f1f-5887-8802-651bf035fb73,bfeb1f79-0fcf-5fea-8e9a-30f5a562c248,CLASSIFIES
df372f3c-f6bc-5d63-8924-0a855e29fe8b,3affdc5b-3b06-5e20-88ed-185cf7d5c514,CLASSIFIES
ebfd6c88-7d59-5845-87ed-72321e3f150d,a5542942-fcc1-566a-892a-404e1ba774e9,CLASSIFIES
71481ec4-a3b5-5c0c-8c61-c41ea2ee76eb,3a4d2c3c-4242-51e2-8aca-d25479c94999,CLASSIFIES
935170e5-a485-57e3-821d-4dd3c3df482f,f6b7f771-795b-5d14-8583-b12426d930d4,CLASSIFIES
15cee9ad-4fc7-5776-8b32-e6445d57b058,6dc2718d-fd04-58ba-8089-65803791e234,CLASSIFIES
f8bc7a6f-15ac-58bd-88d2-6bb389e2c769,b508262d-1b6b-53ea-8a84-672971387e51,CLASSIFIES
4243d0d2-d7ee-513f-8f54-063b8a98c06b,bf5d7fd8-6b09-5ca8-8702-8204458df150,CLASSIFIES
33903669-3298-5b54-8462-bb96b32a29a0,40156ca4-595a-515d-87cf-7f9934f32933,CLASSIFIES
e21ebdcd-b7fd-5039-881a-2a0283e80e8d,221c5bff-2fee-51d2-8bf6-906d4ea8c922,CLASSIFIES
e3562e02-91c0-5a81-89a5-864fe5024174,67214fdf-b6c1-59b5-85dd-02b260330c25,CLASSIFIES
01f2bfa6-ce00-5d92-85ed-55458fce2af4,29d3bbab-2648-5bc4-8740-54f3c118cfa0,CLASSIFIES
a1ca92fa-6f42-5875-81fc-a9df76d03337,23bec9a5-7a51-5083-8a98-c107bed24dc1,CLASSIFIES
1d7a112b-4203-58b4-821f-88924246e109,ec051b5b-6cf5-59ae-81e1-d0ad6e9a4c33,CLASSIFIES
b9d313ab-17fe-54cf-846f-a7f19318b2a8,c3949370-eb5b-53a4-8d05-18116ca99dd1,CLASSIFIES
9ea18309-17fc-5ef8-8ea6-738c35c8fe98,da619d85-4880-568f-80bd-ca92765cc8b0,CLASSIFIES
5549853d-c458-52b0-8dd7-3402928d2c53,2c5dbcae-d92c-53da-89ed-f1664b3e07da,CLASSIFIES
3cc43279-ac2a-52c5-870f-b5d55770b44e,bd5819bb-d7f2-599a-891e-29dc2464194f,CLASSIFIES
8d2e0703-ed5a-5a88-8639-9d49d58ec6b5,f6faab20-8b29-5b89-8f61-6fd53e05bd6c,CLASSIFIES
fe20a7a4-508c-50b4-8946-ee5600cd11af,28cb634e-7df6-50a0-847e-5a026fe312e1,CLASSIFIES
f6c4b057-4763-5195-8ebe-16984a3da2c1,74d5ae49-cb0a-5439-8104-1d30ebd0a9ba,CLASSIFIES
ee7b39f7-ab70-5ab0-80fb-c914a4090eb6,9bbcd3d3-87e9-5896-8c24-8596c415a427,CLASSIFIES
8817ec2f-c51d-502c-8863-151aaf584988,45576cce-6a61-53cb-85cf-663d3b560372,CLASSIFIES
c02986d3-20d3-5cfd-849d-b71585b5004f,1fed0ac6-6590-5151-8635-da6322dd0346,CLASSIFIES
4446edfc-216a-5ae7-8a91-78d5e76c34eb,bf2c9e09-fbcb-51a0-8ecd-2b23281e3237,CLASSIFIES
911d4949-f999-55d4-80dc-dcf090a4b2cf,82edc600-830f-590d-8c22-7604518a92f1,CLASSIFIES
4a9a04a8-aaec-51aa-8b12-0ee4c586fa60,57fcca86-3ecb-55ba-8dfb-c37792604be9,CLASSIFIES
f9e3a6f9-c24c-528f-8ff9-51a4421afc74,80cbb557-4786-5fe1-8d52-dadeca70bc98,CLASSIFIES
01bf558e-c487-57d7-843b-29356f146353,542057d9-7430-5601-8467-03499f16b0c6,CLASSIFIES
794aeceb-1084-5442-8db1-a2aea6b88bc5,82abe9e2-4f39-5164-808f-fb91353c9de7,CLASSIFIES
1ffc01df-7bd9-5714-83be-a0e6e97785c2,9af64229-9b9d-5b07-8ceb-6dc7f6d7e11a,CLASSIFIES
d40594d3-9187-5e3e-8265-58baba7eadc4,f6a3e4ee-488b-56c0-8b12-bb0da188de8a,CLASSIFIES
e8e4e409-639d-50fa-8445-65d552d29f37,52042a56-96a9-55c4-89f2-b7407ba80752,CLASSIFIES
