source_record_id,target_record_id,relationship_type
75ba3fd7-81dd-51dc-8189-ecf21991d47d,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
88b03175-2f21-5c8c-8230-2aa54c48e8d4,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
e4d7dd06-c601-5f9b-8d9a-ee0d2bd6a3ae,e4b4f44c-e847-5704-8574-8d483a185c55,CLASSIFIES
e4d7dd06-c601-5f9b-8d9a-ee0d2bd6a3ae,ae1ffb0d-de4d-5721-8137-b97981f965e6,PART_OF
e4b4f44c-e847-5704-8574-8d483a185c55,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
e4d7dd06-c601-5f9b-8d9a-ee0d2bd6a3ae,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
9c33e6ca-a551-581c-8eac-b776dac0f299,7f0daf0d-cb7c-5aa3-8d5e-adc29d3fd49a,CLASSIFIES
9c33e6ca-a551-581c-8eac-b776dac0f299,ae1ffb0d-de4d-5721-8137-b97981f965e6,PART_OF
7f0daf0d-cb7c-5aa3-8d5e-adc29d3fd49a,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
9c33e6ca-a551-581c-8eac-b776dac0f299,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
3afc6456-8401-5a4d-81f7-f0b99d5d4c66,7b5008d8-acf4-51c8-8799-8c1d0f5e30ec,CLASSIFIES
3afc6456-8401-5a4d-81f7-f0b99d5d4c66,f2f68f60-a92d-5c42-86bf-4eea7e1a15f9,PART_OF
7b5008d8-acf4-51c8-8799-8c1d0f5e30ec,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
3afc6456-8401-5a4d-81f7-f0b99d5d4c66,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
7a67d07b-1f1f-592f-8baa-ced7e571ed38,bd3a8aae-b415-55df-8fef-6a3dd2fb6f51,CLASSIFIES
7a67d07b-1f1f-592f-8baa-ced7e571ed38,f2f68f60-a92d-5c42-86bf-4eea7e1a15f9,PART_OF
